"person","birthDate","deathDate","personName","personEcartico","birthPlaceEcartico","birthPlace","deathPlaceEcartico","deathPlace"
"http://www.vondel.humanities.uva.nl/ecartico/persons/10554","1628","1666","Hester de Coninck","http://www.vondel.humanities.uva.nl/ecartico/persons/10554","http://www.vondel.humanities.uva.nl/ecartico/places/431","Rotterdam","http://www.vondel.humanities.uva.nl/ecartico/places/431","Rotterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/5850","1636","1715-06-13","Willem Vincentsz Paets","http://www.vondel.humanities.uva.nl/ecartico/persons/5850","http://www.vondel.humanities.uva.nl/ecartico/places/431","Rotterdam","http://www.vondel.humanities.uva.nl/ecartico/places/431","Rotterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/42254","1624-04-09","1679-02-24","Hendrik Ruse van Rysensteen","http://www.vondel.humanities.uva.nl/ecartico/persons/42254","http://www.vondel.humanities.uva.nl/ecartico/places/433","Ruinen","http://www.vondel.humanities.uva.nl/ecartico/places/1966","Sauwerd"
"http://www.vondel.humanities.uva.nl/ecartico/persons/25100","1644-02-09","http://www.vondel.humanities.uva.nl/ecartico/persons/25100#deathdate","Jan Scheffer","http://www.vondel.humanities.uva.nl/ecartico/persons/25091","http://www.vondel.humanities.uva.nl/ecartico/places/436","'s-Hertogenbosch","http://www.vondel.humanities.uva.nl/ecartico/places/436","'s-Hertogenbosch"
"http://www.vondel.humanities.uva.nl/ecartico/persons/25100","1644-02-09","http://www.vondel.humanities.uva.nl/ecartico/persons/25100#deathdate","Jan Scheffer","http://www.vondel.humanities.uva.nl/ecartico/persons/25097","http://www.vondel.humanities.uva.nl/ecartico/places/436","'s-Hertogenbosch","http://www.vondel.humanities.uva.nl/ecartico/places/436","'s-Hertogenbosch"
"http://www.vondel.humanities.uva.nl/ecartico/persons/25100","1644-02-09","http://www.vondel.humanities.uva.nl/ecartico/persons/25100#deathdate","Jan Scheffer","http://www.vondel.humanities.uva.nl/ecartico/persons/25100","http://www.vondel.humanities.uva.nl/ecartico/places/436","'s-Hertogenbosch","http://www.vondel.humanities.uva.nl/ecartico/places/436","'s-Hertogenbosch"
"http://www.vondel.humanities.uva.nl/ecartico/persons/6157","1622-02","http://www.vondel.humanities.uva.nl/ecartico/persons/6157#deathdate","Adam Joseph Pynacker","http://www.vondel.humanities.uva.nl/ecartico/persons/6157","http://www.vondel.humanities.uva.nl/ecartico/places/447","Schiedam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/29934","1623-07-14","1683-06-26","Hedwig Sophie von Brandenburg","http://www.vondel.humanities.uva.nl/ecartico/persons/29934","http://www.vondel.humanities.uva.nl/ecartico/places/48","Berlijn","http://www.vondel.humanities.uva.nl/ecartico/places/1649","Schmalkalden"
"http://www.vondel.humanities.uva.nl/ecartico/persons/42215","1626-12-18","1689-05-20","Christina I van Zweden","http://www.vondel.humanities.uva.nl/ecartico/persons/42215","http://www.vondel.humanities.uva.nl/ecartico/places/489","Stockholm","http://www.vondel.humanities.uva.nl/ecartico/places/430","Rome"
"http://www.vondel.humanities.uva.nl/ecartico/persons/31475","1636-05-01","1704-05-15","Johannes Smetius","http://www.vondel.humanities.uva.nl/ecartico/persons/31473","http://www.vondel.humanities.uva.nl/ecartico/places/5","Aken","http://www.vondel.humanities.uva.nl/ecartico/places/350","Nijmegen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/5829","1623","1678-12-09","Jürgen Ovens","http://www.vondel.humanities.uva.nl/ecartico/persons/5829","http://www.vondel.humanities.uva.nl/ecartico/places/500","Tönning","http://www.vondel.humanities.uva.nl/ecartico/places/159","Friedrichstadt"
"http://www.vondel.humanities.uva.nl/ecartico/persons/31115","1650","http://www.vondel.humanities.uva.nl/ecartico/persons/31115#deathdate","Coenraet Perisonius","http://www.vondel.humanities.uva.nl/ecartico/persons/31115","http://www.vondel.humanities.uva.nl/ecartico/places/509","Uelsen","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/7977","1647-11-11","http://www.vondel.humanities.uva.nl/ecartico/persons/7977#deathdate","Johannes Voorhout I","http://www.vondel.humanities.uva.nl/ecartico/persons/7977","http://www.vondel.humanities.uva.nl/ecartico/places/511","Uithoorn","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3798","1636-01","1695-04-03","Melchior d' Hondecoeter","http://www.vondel.humanities.uva.nl/ecartico/persons/3798","http://www.vondel.humanities.uva.nl/ecartico/places/512","Utrecht","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/9292","1626-07-16","http://www.vondel.humanities.uva.nl/ecartico/persons/9292#deathdate","Johannes Dusart","http://www.vondel.humanities.uva.nl/ecartico/persons/9292","http://www.vondel.humanities.uva.nl/ecartico/places/512","Utrecht","http://www.vondel.humanities.uva.nl/ecartico/places/184","Haarlem"
"http://www.vondel.humanities.uva.nl/ecartico/persons/33072","1626-03-16","1705-01-18","Johannes van Bockhoven","http://www.vondel.humanities.uva.nl/ecartico/persons/33072","http://www.vondel.humanities.uva.nl/ecartico/places/512","Utrecht","http://www.vondel.humanities.uva.nl/ecartico/places/512","Utrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/14509","1625","1712-08-28","Lucia Ram","http://www.vondel.humanities.uva.nl/ecartico/persons/14509","http://www.vondel.humanities.uva.nl/ecartico/places/512","Utrecht","http://www.vondel.humanities.uva.nl/ecartico/places/512","Utrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/49449","1645-04-06","1690","Juriaan van Poolsum","http://www.vondel.humanities.uva.nl/ecartico/persons/49449","http://www.vondel.humanities.uva.nl/ecartico/places/512","Utrecht","http://www.vondel.humanities.uva.nl/ecartico/places/512","Utrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/49454","1650-07-14","1723-04-10","Gerard van Poolsum","http://www.vondel.humanities.uva.nl/ecartico/persons/49454","http://www.vondel.humanities.uva.nl/ecartico/places/512","Utrecht","http://www.vondel.humanities.uva.nl/ecartico/places/512","Utrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/51294","1622-07-31","1689-09-11","Geertruijdt van Soestdijck","http://www.vondel.humanities.uva.nl/ecartico/persons/51294","http://www.vondel.humanities.uva.nl/ecartico/places/512","Utrecht","http://www.vondel.humanities.uva.nl/ecartico/places/512","Utrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1811","1646-01-06","1716-12-18","Jan van Cleef (III)","http://www.vondel.humanities.uva.nl/ecartico/persons/1811","http://www.vondel.humanities.uva.nl/ecartico/places/520","Venlo","http://www.vondel.humanities.uva.nl/ecartico/places/165","Gent"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13061","1637-12-02","1716-01-14","Pieter Reiniersz. van Heemskerck","http://www.vondel.humanities.uva.nl/ecartico/persons/13061","http://www.vondel.humanities.uva.nl/ecartico/places/523","Vianen","http://www.vondel.humanities.uva.nl/ecartico/places/523","Vianen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17935","1650-09-09","1723-03-21","Jacobus van Dishoecke","http://www.vondel.humanities.uva.nl/ecartico/persons/17935","http://www.vondel.humanities.uva.nl/ecartico/places/528","Vlissingen","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/7962","1633-09-17","http://www.vondel.humanities.uva.nl/ecartico/persons/7962#deathdate","Bernard Vollenhove","http://www.vondel.humanities.uva.nl/ecartico/persons/7962","http://www.vondel.humanities.uva.nl/ecartico/places/529","Vollenhove","http://www.vondel.humanities.uva.nl/ecartico/places/240","Kampen (Overijssel)"
"http://www.vondel.humanities.uva.nl/ecartico/persons/51893","1643-12-26","1713-10-31","Salomon van Til ","http://www.vondel.humanities.uva.nl/ecartico/persons/51893","http://www.vondel.humanities.uva.nl/ecartico/places/543","Weesp","http://www.vondel.humanities.uva.nl/ecartico/places/262","Leiden"
"http://www.vondel.humanities.uva.nl/ecartico/persons/29890","1640-06-09","1705-05-05","Leopold I. (HRR)","http://www.vondel.humanities.uva.nl/ecartico/persons/29890","http://www.vondel.humanities.uva.nl/ecartico/places/545","Wenen","http://www.vondel.humanities.uva.nl/ecartico/places/545","Wenen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/6664","1632-03","1683-08-29","Pieter Schick","http://www.vondel.humanities.uva.nl/ecartico/persons/6664","http://www.vondel.humanities.uva.nl/ecartico/places/560","Wormer","http://www.vondel.humanities.uva.nl/ecartico/places/261","Leeuwarden"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3748","1648-08-22","1733-12-02","Gerard Hoet I","http://www.vondel.humanities.uva.nl/ecartico/persons/3748","http://www.vondel.humanities.uva.nl/ecartico/places/563","Zaltbommel","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag"
"http://www.vondel.humanities.uva.nl/ecartico/persons/41226","1628-08-14","1681-06-11","Jasper Doll","http://www.vondel.humanities.uva.nl/ecartico/persons/41226","http://www.vondel.humanities.uva.nl/ecartico/places/570","Zierikzee","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1384","1622","http://www.vondel.humanities.uva.nl/ecartico/persons/1384#deathdate","Quirijn Gerritsz. van Brekelenkam","http://www.vondel.humanities.uva.nl/ecartico/persons/1384","http://www.vondel.humanities.uva.nl/ecartico/places/577","Zwammerdam","http://www.vondel.humanities.uva.nl/ecartico/places/262","Leiden"
"http://www.vondel.humanities.uva.nl/ecartico/persons/8392","1648-10-24","1692-08-25","Aleida Wolfsen","http://www.vondel.humanities.uva.nl/ecartico/persons/8392","http://www.vondel.humanities.uva.nl/ecartico/places/580","Zwolle","http://www.vondel.humanities.uva.nl/ecartico/places/580","Zwolle"
"http://www.vondel.humanities.uva.nl/ecartico/persons/7734","1644","http://www.vondel.humanities.uva.nl/ecartico/persons/7734#deathdate","Gijsbrecht Jacobsz. Verhoek","http://www.vondel.humanities.uva.nl/ecartico/persons/7734","http://www.vondel.humanities.uva.nl/ecartico/places/60","Bodegraven","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/7736","1633-09-04","1702-09-29","Pieter Jacobsz. Verhoek","http://www.vondel.humanities.uva.nl/ecartico/persons/7736","http://www.vondel.humanities.uva.nl/ecartico/places/60","Bodegraven","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/26725","1643-08-18","1685","Philippus Theodorus Tollius","http://www.vondel.humanities.uva.nl/ecartico/persons/26725","http://www.vondel.humanities.uva.nl/ecartico/places/664","Rhenen","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag"
"http://www.vondel.humanities.uva.nl/ecartico/persons/8797","1623-08-23","1675-05-18","StanisÅaw Lubieniecki","http://www.vondel.humanities.uva.nl/ecartico/persons/8797","http://www.vondel.humanities.uva.nl/ecartico/places/680","Raków (powiat Kielecki)","http://www.vondel.humanities.uva.nl/ecartico/places/187","Hamburg"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1004","1628-10-01","http://www.vondel.humanities.uva.nl/ecartico/persons/1004#deathdate","Jan Theunisz. Blanckerhoff","http://www.vondel.humanities.uva.nl/ecartico/persons/1004","http://www.vondel.humanities.uva.nl/ecartico/places/7","Alkmaar","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/52274","1645-09-12","1723-12-16","Brigitta Stuijling","http://www.vondel.humanities.uva.nl/ecartico/persons/52274","http://www.vondel.humanities.uva.nl/ecartico/places/7","Alkmaar","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12164","1651-11-09","1728-04-12","Johanna Maria van Fornenbergh","http://www.vondel.humanities.uva.nl/ecartico/persons/12164","http://www.vondel.humanities.uva.nl/ecartico/places/812","Altona","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag"
"http://www.vondel.humanities.uva.nl/ecartico/persons/44193","1643-09-09","1721-05-11","Gerbrandus van Leeuwen","http://www.vondel.humanities.uva.nl/ecartico/persons/44193","http://www.vondel.humanities.uva.nl/ecartico/places/822","Boskoop","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/5363","1647","1706","Frans Monnaville","http://www.vondel.humanities.uva.nl/ecartico/persons/5363","http://www.vondel.humanities.uva.nl/ecartico/places/83","Brussel","http://www.vondel.humanities.uva.nl/ecartico/places/430","Rome"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38544","1641-02-09","http://www.vondel.humanities.uva.nl/ecartico/persons/38544#deathdate","Jean Tronchin du Breuil","http://www.vondel.humanities.uva.nl/ecartico/persons/38544","http://www.vondel.humanities.uva.nl/ecartico/places/859","Genève","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/simon-de-vries","1624","1708","Simon de Vries","http://www.vondel.humanities.uva.nl/ecartico/persons/43071","http://www.vondel.humanities.uva.nl/ecartico/places/92","Culemborg","http://www.vondel.humanities.uva.nl/ecartico/places/512","Utrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/28062","1643-07-12","http://www.vondel.humanities.uva.nl/ecartico/persons/28062#deathdate","Johannes Janssoon de Renialme","http://www.vondel.humanities.uva.nl/ecartico/persons/28062","http://www.vondel.humanities.uva.nl/ecartico/places/97","Delft","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/802","1621-05-25","1656-12-20","David Beck","http://www.vondel.humanities.uva.nl/ecartico/persons/802","http://www.vondel.humanities.uva.nl/ecartico/places/97","Delft","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1848","1646","1693-07-02","Gerrit Claesz. Clinck","http://www.vondel.humanities.uva.nl/ecartico/persons/1848","http://www.vondel.humanities.uva.nl/ecartico/places/97","Delft","http://www.vondel.humanities.uva.nl/ecartico/places/620","Hougly (Hugli-Chuchura)"
"http://www.vondel.humanities.uva.nl/ecartico/persons/50663","1632-10","http://www.vondel.humanities.uva.nl/ecartico/persons/50663#deathdate","Philippus Baldaeus","http://www.vondel.humanities.uva.nl/ecartico/persons/50663","http://www.vondel.humanities.uva.nl/ecartico/places/97","Delft","http://www.vondel.humanities.uva.nl/ecartico/places/641","Geervliet"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12639","1624-03-17","1666-11-15","Pieter Jansz. Waelpot","http://www.vondel.humanities.uva.nl/ecartico/persons/12639","http://www.vondel.humanities.uva.nl/ecartico/places/97","Delft","http://www.vondel.humanities.uva.nl/ecartico/places/96","Delfshaven"
"http://www.vondel.humanities.uva.nl/ecartico/persons/8561","1634-05-26","1685-06-12","Dirck Jansz Heemskerck van Beest","http://www.vondel.humanities.uva.nl/ecartico/persons/8561","http://www.vondel.humanities.uva.nl/ecartico/places/97","Delft","http://www.vondel.humanities.uva.nl/ecartico/places/96","Delfshaven"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13326","1640-03-31","1722-08-18","Margaretha Schoonhaven","http://www.vondel.humanities.uva.nl/ecartico/persons/13326","http://www.vondel.humanities.uva.nl/ecartico/places/97","Delft","http://www.vondel.humanities.uva.nl/ecartico/places/97","Delft"
"http://www.vondel.humanities.uva.nl/ecartico/persons/8033","1624","http://www.vondel.humanities.uva.nl/ecartico/persons/8033#deathdate","Nicolaes Vosmaer","http://www.vondel.humanities.uva.nl/ecartico/persons/8033","http://www.vondel.humanities.uva.nl/ecartico/places/97","Delft","http://www.vondel.humanities.uva.nl/ecartico/places/97","Delft"
"http://www.vondel.humanities.uva.nl/ecartico/persons/8563","1645-05-10","1696-01-24","Geertruid Delff","http://www.vondel.humanities.uva.nl/ecartico/persons/8563","http://www.vondel.humanities.uva.nl/ecartico/places/97","Delft","http://www.vondel.humanities.uva.nl/ecartico/places/97","Delft"
"http://www.vondel.humanities.uva.nl/ecartico/persons/41653","1632-10-24","1723-08-26","Antoni van Leeuwenhoek","http://www.vondel.humanities.uva.nl/ecartico/persons/41653","http://www.vondel.humanities.uva.nl/ecartico/places/97","Delft","http://www.vondel.humanities.uva.nl/ecartico/places/97","Delft"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/margaretha-van-godewijck","1627","1677","Margaretha van Godewijck","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/margaretha-van-godewijck","nodeID://b689856","Dordrecht","nodeID://b689856","Dordrecht"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/samuel-van-hoogstraten","1627","1678","Samuel van Hoogstraten","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/samuel-van-hoogstraten","nodeID://b689856","Dordrecht","nodeID://b689856","Dordrecht"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/johan-de-witt","1625","1672","Johan de Witt","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/johan-de-witt","nodeID://b689856","Dordrecht","nodeID://b689860","Den Haag"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/johan-de-witt","1625","1672","Johan de Witt","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/johan-de-witt","nodeID://b689856","Dordrecht","nodeID://b689860","Den haag"
"http://www.vondel.humanities.uva.nl/ecartico/persons/51056","1625-09-24","1672-08-20","Johan de Witt","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/johan-de-witt","nodeID://b689856","Dordrecht","nodeID://b689860","Den Haag"
"http://www.vondel.humanities.uva.nl/ecartico/persons/51056","1625-09-24","1672-08-20","Johan de Witt","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/johan-de-witt","nodeID://b689856","Dordrecht","nodeID://b689860","Den haag"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/tieleman-jansz-van-bracht","1625","1664","Tieleman Jansz. van Bracht","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/tieleman-jansz-van-bracht","nodeID://b689856","Dordrecht","nodeID://b689941","Moordrecht"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/catharina-questiers","1631","1669","Catharina Questiers","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/catharina-questiers","nodeID://b689857","Amsterdam","nodeID://b689857","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/6180","1631-11-25","http://www.vondel.humanities.uva.nl/ecartico/persons/6180#deathdate","Catharina Questiers","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/catharina-questiers","nodeID://b689857","Amsterdam","nodeID://b689857","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/david-questiers","1623","1663","David Questiers","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/david-questiers","nodeID://b689857","Amsterdam","nodeID://b689857","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11053","1623-02-02","http://www.vondel.humanities.uva.nl/ecartico/persons/11053#deathdate","David Questiers","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/david-questiers","nodeID://b689857","Amsterdam","nodeID://b689857","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/dirk-schelte","1639","1715","Dirk Schelte","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/dirk-schelte","nodeID://b689857","Amsterdam","nodeID://b689857","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/geeraerd-brandt","1626","1685","Geeraerd Brandt","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/geeraerd-brandt","nodeID://b689857","Amsterdam","nodeID://b689857","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/hendricus-vos","1642","1708","Hendricus Vos","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/hendricus-vos","nodeID://b689857","Amsterdam","nodeID://b689857","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/hermannus-angelkot-sr","1648","1713","Hermannus Angelkot sr.","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/hermannus-angelkot-sr","nodeID://b689857","Amsterdam","nodeID://b689857","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/ijsbrand-vincent","1641","1718","IJsbrand Vincent","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/ijsbrand-vincent","nodeID://b689857","Amsterdam","nodeID://b689857","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jacob-de-ryck","1637","1682","Jacob de Ryck","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jacob-de-ryck","nodeID://b689857","Amsterdam","nodeID://b689857","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jacobus-heyblocq","1623","1690","Jacobus Heyblocq","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jacobus-heyblocq","nodeID://b689857","Amsterdam","nodeID://b689857","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/20712","1649-09-26","1711-06-08","Katharina Lescailje","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/katharina-lescailje","nodeID://b689857","Amsterdam","nodeID://b689857","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/katharina-lescailje","1649","1711","Katharina Lescailje","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/katharina-lescailje","nodeID://b689857","Amsterdam","nodeID://b689857","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/lambert-bidloo","1638","1724","Lambert Bidloo","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/lambert-bidloo","nodeID://b689857","Amsterdam","nodeID://b689857","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/leonard-de-fuyter","1622","1658","Leonard de Fuyter","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/leonard-de-fuyter","nodeID://b689857","Amsterdam","nodeID://b689857","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/39846","1649-03-21","1713-04-30","Govert Bidloo","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/govert-bidloo","nodeID://b689857","Amsterdam","nodeID://b689864","Leiden"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/govert-bidloo","1649","1713","Govert Bidloo","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/govert-bidloo","nodeID://b689857","Amsterdam","nodeID://b689864","Leiden"
"http://www.vondel.humanities.uva.nl/ecartico/persons/26734","1649-11-20","1707-12-15","Joan van Broekhuizen","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/joan-van-broekhuizen","nodeID://b689857","Amsterdam","nodeID://b689910","Amstelveen"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/joan-van-broekhuizen","1649","1707","Joan van Broekhuizen","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/joan-van-broekhuizen","nodeID://b689857","Amsterdam","nodeID://b689910","Amstelveen"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/willem-g-van-focquenbroch","1640","1670","Willem G. van Focquenbroch","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/willem-g-van-focquenbroch","nodeID://b689857","Amsterdam","nodeID://b689996","St. George da Mina"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/johannes-stalpart-van-der-wiel","1639","1683","Johannes Stalpart van der Wiel","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/johannes-stalpart-van-der-wiel","nodeID://b689860","Den Haag","nodeID://b689858","Delft"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/johannes-stalpart-van-der-wiel","1639","1683","Johannes Stalpart van der Wiel","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/johannes-stalpart-van-der-wiel","nodeID://b689860","Den haag","nodeID://b689858","Delft"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/adriaan-pars","1641","1719","Adriaan Pars","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/adriaan-pars","nodeID://b689860","Den Haag","nodeID://b689861","Katwijk"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/adriaan-pars","1641","1719","Adriaan Pars","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/adriaan-pars","nodeID://b689860","Den haag","nodeID://b689861","Katwijk"
"http://www.vondel.humanities.uva.nl/ecartico/persons/23666","1644-05-08","http://www.vondel.humanities.uva.nl/ecartico/persons/23666#deathdate","Dirck Buysero","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/dirck-buysero","nodeID://b689860","Den Haag","nodeID://b689862","Rotterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/23666","1644-05-08","http://www.vondel.humanities.uva.nl/ecartico/persons/23666#deathdate","Dirck Buysero","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/dirck-buysero","nodeID://b689860","Den haag","nodeID://b689862","Rotterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/dirck-buysero","1644","1708","Dirck Buysero","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/dirck-buysero","nodeID://b689860","Den Haag","nodeID://b689862","Rotterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/dirck-buysero","1644","1708","Dirck Buysero","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/dirck-buysero","nodeID://b689860","Den haag","nodeID://b689862","Rotterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/frans-van-hoogstraten","1632","1696","Frans van Hoogstraten","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/frans-van-hoogstraten","nodeID://b689860","Den Haag","nodeID://b689862","Rotterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/frans-van-hoogstraten","1632","1696","Frans van Hoogstraten","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/frans-van-hoogstraten","nodeID://b689860","Den haag","nodeID://b689862","Rotterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/christoffel-pierson","1631","1714","Christoffel Pierson","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/christoffel-pierson","nodeID://b689860","Den Haag","nodeID://b689875","Gouda"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/christoffel-pierson","1631","1714","Christoffel Pierson","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/christoffel-pierson","nodeID://b689860","Den haag","nodeID://b689875","Gouda"
"http://www.vondel.humanities.uva.nl/ecartico/persons/5991","1631-05-19","1714-08-11","Christoffel Pierson","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/christoffel-pierson","nodeID://b689860","Den Haag","nodeID://b689875","Gouda"
"http://www.vondel.humanities.uva.nl/ecartico/persons/5991","1631-05-19","1714-08-11","Christoffel Pierson","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/christoffel-pierson","nodeID://b689860","Den haag","nodeID://b689875","Gouda"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/heiman-dullaart","1636","1684","Heiman Dullaart","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/heiman-dullaart","nodeID://b689862","Rotterdam","nodeID://b689862","Rotterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3116","1631-10-20","1698-12-31","Joost van Geel","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/joost-van-geel","nodeID://b689862","Rotterdam","nodeID://b689862","Rotterdam"
