"person","birthDate","deathDate","personName"
"http://www.vondel.humanities.uva.nl/ecartico/persons/30529","1692-09-09","http://www.vondel.humanities.uva.nl/ecartico/persons/30529#deathdate","Maria Koornhuijs"
"http://www.vondel.humanities.uva.nl/ecartico/persons/30751","1676","http://www.vondel.humanities.uva.nl/ecartico/persons/30751#deathdate","Annetje Pieters Fuijk"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3087","1656-09-13","http://www.vondel.humanities.uva.nl/ecartico/persons/3087#deathdate","Hieronymus Galle II"
"http://www.vondel.humanities.uva.nl/ecartico/persons/30882","1653-04-05","1712-07-30","Abraham Elsevier"
"http://www.vondel.humanities.uva.nl/ecartico/persons/30893","1675-02-08","http://www.vondel.humanities.uva.nl/ecartico/persons/30893#deathdate","Louis Quineau"
"http://www.vondel.humanities.uva.nl/ecartico/persons/30999","1682","http://www.vondel.humanities.uva.nl/ecartico/persons/30999#deathdate","Catrina Lessel"
"http://www.vondel.humanities.uva.nl/ecartico/persons/31059","1656","1712","Magnus Lucassen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/31064","1655","http://www.vondel.humanities.uva.nl/ecartico/persons/31064#deathdate","Johanna Doornick"
"http://www.vondel.humanities.uva.nl/ecartico/persons/31204","1680-12-23","1752-09-27","Johannes van der Linden"
"http://www.vondel.humanities.uva.nl/ecartico/persons/31302","1687-06-29","1754-03-20","Andele Andeles"
"http://www.vondel.humanities.uva.nl/ecartico/persons/314","1687","1763","Jan van Gool"
"http://www.vondel.humanities.uva.nl/ecartico/persons/31415","1687-07-31","http://www.vondel.humanities.uva.nl/ecartico/persons/31415#deathdate","Margrieta van Langenacker"
"http://www.vondel.humanities.uva.nl/ecartico/persons/31793","1678-02-25","http://www.vondel.humanities.uva.nl/ecartico/persons/31793#deathdate","Anna Hooghuijsen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/31923","1672-09-21","http://www.vondel.humanities.uva.nl/ecartico/persons/31923#deathdate","Anna Goutschalk"
"http://www.vondel.humanities.uva.nl/ecartico/persons/31929","1664-03-10","http://www.vondel.humanities.uva.nl/ecartico/persons/31929#deathdate","Catrina Oostingh"
"http://www.vondel.humanities.uva.nl/ecartico/persons/325","1678-05-13","1743-05-05","Dorothea Maria Henrietta Merian"
"http://www.vondel.humanities.uva.nl/ecartico/persons/326","1668-01-05","http://www.vondel.humanities.uva.nl/ecartico/persons/326#deathdate","Johanna Helena Graff"
"http://www.vondel.humanities.uva.nl/ecartico/persons/328","1678-10-15","http://www.vondel.humanities.uva.nl/ecartico/persons/328#deathdate","Willem Grasdorp"
"http://www.vondel.humanities.uva.nl/ecartico/persons/32836","1660-12-31","1719-08-20","Willem Eusebius Voet"
"http://www.vondel.humanities.uva.nl/ecartico/persons/32837","1654-09-09","1737-02-20","Hendrik Voet"
"http://www.vondel.humanities.uva.nl/ecartico/persons/331","1688-10-07","1760","Robert Griffier"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3327","1664-06-13","1712-12-17","Giovanni Antonio de Groot"
"http://www.vondel.humanities.uva.nl/ecartico/persons/333","1673-01-28","1740-11-22","Georg Gsell"
"http://www.vondel.humanities.uva.nl/ecartico/persons/337","1680-11-27","1755-04-14","Willem Haensbergen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/343","1672-08-27","1750-04-20","Jacob van Hal"
"https://data.create.humanities.uva.nl/id/notarissennetwerk/person/1781","1681-10-13","1727-10-31","Nicolaes Philip de Famars"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12289","1693-04-17","1754-04-16","Gerrit Melder"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18671","1678","http://www.vondel.humanities.uva.nl/ecartico/persons/18671#deathdate","Bernardus Bernhards Leeking"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19357","1694","1761","Johan Diederik Sluyter"
"http://www.vondel.humanities.uva.nl/ecartico/persons/22240","1668-12-06","1737-12-11","Nicolas Vleughels"
"http://www.vondel.humanities.uva.nl/ecartico/persons/263","1683-01-10","http://www.vondel.humanities.uva.nl/ecartico/persons/263#deathdate","Philip van Dyk"
"http://www.vondel.humanities.uva.nl/ecartico/persons/412","1673-04-11","1746-01-21","Nicolaes Jansz. Verkolje"
"http://www.vondel.humanities.uva.nl/ecartico/persons/4470","1683-07-25","1756-07-09","Pieter Langendijk"
"http://www.vondel.humanities.uva.nl/ecartico/persons/4641","1681-03-09","1759-02-03","Hendrick van Limborch"
"http://www.vondel.humanities.uva.nl/ecartico/persons/5245","1676","http://www.vondel.humanities.uva.nl/ecartico/persons/5245#deathdate","Theobald Michau"
"http://www.vondel.humanities.uva.nl/ecartico/persons/5267","1689-12-24","1763-10-22","Frans Willemsz van Mieris II"
"http://www.vondel.humanities.uva.nl/ecartico/persons/5268","1660-06-17","1690-03-17","Jan van Mieris"
"http://www.vondel.humanities.uva.nl/ecartico/persons/5269","1662-06-03","http://www.vondel.humanities.uva.nl/ecartico/persons/5269#deathdate","Willem van Mieris"
"http://www.vondel.humanities.uva.nl/ecartico/persons/5271","1687-05-08","1761-12-03","Hieronymus van der Mij"
"http://www.vondel.humanities.uva.nl/ecartico/persons/5607","1661-08-08","http://www.vondel.humanities.uva.nl/ecartico/persons/5607#deathdate","Theodoor Netscher"
"http://www.vondel.humanities.uva.nl/ecartico/persons/5789","1663-07-16","1732-06-20","Richard van Orley"
"http://www.vondel.humanities.uva.nl/ecartico/persons/6183","1688-01-28","1772-11-11","Jan Maurits Quinckhard"
"http://www.vondel.humanities.uva.nl/ecartico/persons/6460","1688-03-03","http://www.vondel.humanities.uva.nl/ecartico/persons/6460#deathdate","Johannes de Ruyter"
"http://www.vondel.humanities.uva.nl/ecartico/persons/6639","1660-12-26","http://www.vondel.humanities.uva.nl/ecartico/persons/6639#deathdate","Petrus Schenck I"
"http://www.vondel.humanities.uva.nl/ecartico/persons/6677","1660-10-09","1735-12-23","Andries Gerritsz Schoemaker"
"http://www.vondel.humanities.uva.nl/ecartico/persons/6818","1674-12-25","http://www.vondel.humanities.uva.nl/ecartico/persons/6818#deathdate","Adam Silo"
"http://www.vondel.humanities.uva.nl/ecartico/persons/7534","1655-07-05","http://www.vondel.humanities.uva.nl/ecartico/persons/7534#deathdate","Andries Vaillant"
"http://www.vondel.humanities.uva.nl/ecartico/persons/7757","1683-04-11","1755-03-14","Johannes Verkolje II"
"http://www.vondel.humanities.uva.nl/ecartico/persons/7965","1685-02-27","1759-03-10","Johannes Vollevens II"
"http://www.vondel.humanities.uva.nl/ecartico/persons/8395","1682-01-09","http://www.vondel.humanities.uva.nl/ecartico/persons/8395#deathdate","Herman Wolters"
"http://www.vondel.humanities.uva.nl/ecartico/persons/8554","1653-11-20","1727-10-24","Simon Schijnvoet"
"http://www.vondel.humanities.uva.nl/ecartico/persons/8702","1673-09-17","1741-05-22","Gerardus Wigmana"
"http://www.vondel.humanities.uva.nl/ecartico/persons/8752","1659-01-21","1722-11-12","Adriaen van der Werff"
"http://www.vondel.humanities.uva.nl/ecartico/persons/8861","1696-10-08","1750-03-07","Cornelis Troost"
"http://www.vondel.humanities.uva.nl/ecartico/persons/8862","1691-12-10","1759-09-28","Cornelis Pronk"
"http://www.vondel.humanities.uva.nl/ecartico/persons/8979","1692-12-05","1741-10-03","Henriëtta van Pee"
"http://www.vondel.humanities.uva.nl/ecartico/persons/10026","1677","http://www.vondel.humanities.uva.nl/ecartico/persons/10026#deathdate","Gijsbert de Lange"
"http://www.vondel.humanities.uva.nl/ecartico/persons/10555","1658-03-14","1724-11-21","David van Hoogstraten"
"http://www.vondel.humanities.uva.nl/ecartico/persons/10556","1662-01-26","1736-07-28","Jan van Hoogstraten"
"http://www.vondel.humanities.uva.nl/ecartico/persons/108","1663-04-01","1720-07-14","Alexander van Bredael"
"http://www.vondel.humanities.uva.nl/ecartico/persons/109","1686-04-01","1750-02-19","Jan Frans van Bredael"
"http://www.vondel.humanities.uva.nl/ecartico/persons/110","1683-07-27","1735-12-06","Jan Pieter van Bredael II"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11082","1680","http://www.vondel.humanities.uva.nl/ecartico/persons/11082#deathdate","Leonard Valck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/111","1661-01-01","1705","Joris van Bredael"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11148","1668-09-16","http://www.vondel.humanities.uva.nl/ecartico/persons/11148#deathdate","Bartholomeus Biltius"
"http://www.vondel.humanities.uva.nl/ecartico/persons/112","1688-06-14","1739-04-02","Josef van Bredael"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11385","1692-10-29","http://www.vondel.humanities.uva.nl/ecartico/persons/11385#deathdate","Gerrit de Broen II"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11403","1662-06-06","http://www.vondel.humanities.uva.nl/ecartico/persons/11403#deathdate","Maria Engelbergh"
"http://www.vondel.humanities.uva.nl/ecartico/persons/116","1679-09-08","1750-11-24","Frans Breydel"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11616","1662","1712","Magdalena de la Court"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11617","1688","1755","Allard de la Court van der Voort"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11618","1664","1739","Pieter de la Court van der Voort"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11640","1655","1698","Nicolaas van der Duyn"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11766","1671","1747","Antoine Monnoyer"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12008","1658","http://www.vondel.humanities.uva.nl/ecartico/persons/12008#deathdate","Daniel Vincentius"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12162","1652-09-22","http://www.vondel.humanities.uva.nl/ecartico/persons/12162#deathdate","Maria Nooseman"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12314","1693-09-25","http://www.vondel.humanities.uva.nl/ecartico/persons/12314#deathdate","Johannes Arondeus II"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12385","1667-05-02","1741-05-16","Jacob Christof le Blon"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12451","1684-11-12","http://www.vondel.humanities.uva.nl/ecartico/persons/12451#deathdate","Abraham van Vreland"
"http://www.vondel.humanities.uva.nl/ecartico/persons/126","1682-04-21","1716-01-19","Jasper Broers"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12653","1656-05-25","http://www.vondel.humanities.uva.nl/ecartico/persons/12653#deathdate","Willem Barentsz Slord"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12662","1669-02-20","1742-03-23","Cornelis Sweerts"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12663","1669","1700-08-28","Helena van Weerden"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12664","1678-10-07","1762-06-23","Johanna Elisabeth de la Fontaine"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12804","1664","http://www.vondel.humanities.uva.nl/ecartico/persons/12804#deathdate","Isaac Hellenbroeck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/130","1679-11-09","1750-01-19","Johan Bartholomeus Brunelli"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13063","1668-02-07","1733-10-07","Hillegonda Pietersdr. van Heemskerck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13064","1676-04-27","1723-10-29","Anna Catharina Pietersdr. van Heemskerck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13144","1654","1661","Mathijs Nooseman"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13154","1659","1684","Cornelis van Fornenbergh"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13155","1661","1697","Alexander van Fornenbergh"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13156","1654","http://www.vondel.humanities.uva.nl/ecartico/persons/13156#deathdate","Johan van Fornenbergh"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13157","1657","http://www.vondel.humanities.uva.nl/ecartico/persons/13157#deathdate","Reynier van Fornenbergh"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13188","1683","1749","Jan Hendrik Jordaan"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13536","1661-07-09","1744-08-07","Geertruijd Alewijn"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13602","1666","1719","Amalia 's-Gravesande"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1373","1654-04-28","1745-03-10","Jan Pieter van Bredael I"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13971","1669","http://www.vondel.humanities.uva.nl/ecartico/persons/13971#deathdate","Heinrich Bokelmann"
"http://www.vondel.humanities.uva.nl/ecartico/persons/14024","1683","http://www.vondel.humanities.uva.nl/ecartico/persons/14024#deathdate","Hillegonde van Wijk"
"http://www.vondel.humanities.uva.nl/ecartico/persons/144","1684-01-11","1721-05-01","Franciscus Abraham Carrée"
"http://www.vondel.humanities.uva.nl/ecartico/persons/14410","1695-07-02","1783-01-17","Jan Nollekens"
"http://www.vondel.humanities.uva.nl/ecartico/persons/147","1686-06-15","http://www.vondel.humanities.uva.nl/ecartico/persons/147#deathdate","Frans Casteels II"
"http://www.vondel.humanities.uva.nl/ecartico/persons/15115","1675-11-05","http://www.vondel.humanities.uva.nl/ecartico/persons/15115#deathdate","Antonij Appel"
"http://www.vondel.humanities.uva.nl/ecartico/persons/152","1684-10-03","1749-05-27","Peter Casteels III"
"http://www.vondel.humanities.uva.nl/ecartico/persons/15254","1689","http://www.vondel.humanities.uva.nl/ecartico/persons/15254#deathdate","Antonij Ree"
"http://www.vondel.humanities.uva.nl/ecartico/persons/15704","1686","http://www.vondel.humanities.uva.nl/ecartico/persons/15704#deathdate","Anna Geertruij Lammens"
"http://www.vondel.humanities.uva.nl/ecartico/persons/15707","1693-06-24","1770-01-08","Jan Michiel Rijsbrack"
"http://www.vondel.humanities.uva.nl/ecartico/persons/15909","1660-03-07","http://www.vondel.humanities.uva.nl/ecartico/persons/15909#deathdate","Saartje Egbertsz Maddersteeg"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1591","1660-06-23","1722-02-20","Michel Cabbaye"
"http://www.vondel.humanities.uva.nl/ecartico/persons/16253","1683-09-26","1748-02-19","Godefridus Callenfels"
"http://www.vondel.humanities.uva.nl/ecartico/persons/16295","1692-09-22","1744-05-21","Coenraet Farret"
"http://www.vondel.humanities.uva.nl/ecartico/persons/163","1671-08-07","1741-12-08","Louis Cnudde"
"http://www.vondel.humanities.uva.nl/ecartico/persons/16335","1667-05-29","http://www.vondel.humanities.uva.nl/ecartico/persons/16335#deathdate","Frans der Kinderen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/16338","1692-06-25","1719-09-02","Adam der Kinderen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/16339","1694-05-14","1763-12-11","Alida der Kinderen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/16468","1690-09-27","http://www.vondel.humanities.uva.nl/ecartico/persons/16468#deathdate","Cornelis Jansz"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1689","1660-01-26","1738-12-23","Erasmus Aloysius Causse"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17","1673-03","http://www.vondel.humanities.uva.nl/ecartico/persons/17#deathdate","Jacob de Baen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17019","1665","1727-09-18","Claude Duflos"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17070","1668-12-18","http://www.vondel.humanities.uva.nl/ecartico/persons/17070#deathdate","Gabriel de Jonghe"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17080","1656-10-02","1721-07-07","Hendrick Carrée I"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17347","1663","http://www.vondel.humanities.uva.nl/ecartico/persons/17347#deathdate","Melis Joosts van Arrewijne"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17373","1692","http://www.vondel.humanities.uva.nl/ecartico/persons/17373#deathdate","Maria Backer"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17422","1676","http://www.vondel.humanities.uva.nl/ecartico/persons/17422#deathdate","Hermana Catrina Bossier"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17460","1661","http://www.vondel.humanities.uva.nl/ecartico/persons/17460#deathdate","Margrietje Berckeloo"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17467","1663","http://www.vondel.humanities.uva.nl/ecartico/persons/17467#deathdate","Johannes Jacobs van den Bergh II"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17468","1657","1728-12-28","Sara Jacobs van den Bergh"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17477","1676","http://www.vondel.humanities.uva.nl/ecartico/persons/17477#deathdate","Casparus van den Bergh"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17498","1656","http://www.vondel.humanities.uva.nl/ecartico/persons/17498#deathdate","Wilhelmus Best"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17501","1696","http://www.vondel.humanities.uva.nl/ecartico/persons/17501#deathdate","Catharina Beukers"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17526","1655","1704","Jan Hans Bladt"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17535","1658","http://www.vondel.humanities.uva.nl/ecartico/persons/17535#deathdate","Harmanus Blankevoort"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17543","1684","http://www.vondel.humanities.uva.nl/ecartico/persons/17543#deathdate","Aagje Blom"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17544","1672","http://www.vondel.humanities.uva.nl/ecartico/persons/17544#deathdate","Johannes Blom"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17551","1670","http://www.vondel.humanities.uva.nl/ecartico/persons/17551#deathdate","Geertruyd Bockhoorn"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17568","1697","http://www.vondel.humanities.uva.nl/ecartico/persons/17568#deathdate","Michiel Boldijn"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17569","1683","http://www.vondel.humanities.uva.nl/ecartico/persons/17569#deathdate","Reynier Boldijn"
"http://www.vondel.humanities.uva.nl/ecartico/persons/176","1668-03-09","1740-08-31","Augustyn Coppens"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17636","1682","http://www.vondel.humanities.uva.nl/ecartico/persons/17636#deathdate","Johannes Bout"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17643","1696","http://www.vondel.humanities.uva.nl/ecartico/persons/17643#deathdate","Gerrit Lucas Boverhof"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17657","1665","1725","Johannes Claes Breda"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17662","1653","http://www.vondel.humanities.uva.nl/ecartico/persons/17662#deathdate","Balthasar Breedenbach"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17669","1660","http://www.vondel.humanities.uva.nl/ecartico/persons/17669#deathdate","Abraham van Brest"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17675","1658","http://www.vondel.humanities.uva.nl/ecartico/persons/17675#deathdate","Dirk Abrahams ten Brink"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17676","1691","1721","Abraham Dirks ten Brink I"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17680","1693","1737","Jacobus Thijmans Broekman"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17692","1657","1714-05-24","Pieter van Bronkhorst"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17710","1694","http://www.vondel.humanities.uva.nl/ecartico/persons/17710#deathdate","Abraham Johannes de Bruyn"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17732","1665","http://www.vondel.humanities.uva.nl/ecartico/persons/17732#deathdate","Abram Bulsing de jonge"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17741","1696","1732","Hendrik Lucas van der Burg"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17773","1657","http://www.vondel.humanities.uva.nl/ecartico/persons/17773#deathdate","Jean Carré"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17784","1661","http://www.vondel.humanities.uva.nl/ecartico/persons/17784#deathdate","Johanna van Ceulen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17787","1686","http://www.vondel.humanities.uva.nl/ecartico/persons/17787#deathdate","Maria van Ceulen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17799","1687","http://www.vondel.humanities.uva.nl/ecartico/persons/17799#deathdate","Yda Cingel"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17854","1668","http://www.vondel.humanities.uva.nl/ecartico/persons/17854#deathdate","Kiliaen de la Court"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17886","1653","http://www.vondel.humanities.uva.nl/ecartico/persons/17886#deathdate","Pieter Cruyder"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17897","1691","1758","Hendrina Das"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17898","1686","1744","Jacobus Das"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17932","1657-10-04","http://www.vondel.humanities.uva.nl/ecartico/persons/17932#deathdate","Claas Dinckels"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17943","1673","1710","Adrianus Dammis Doeff"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17961","1665","http://www.vondel.humanities.uva.nl/ecartico/persons/17961#deathdate","Jan Hans van Dorsten"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17973","1655","http://www.vondel.humanities.uva.nl/ecartico/persons/17973#deathdate","Gerardus Drogenham"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17992","1670","http://www.vondel.humanities.uva.nl/ecartico/persons/17992#deathdate","Gerrit Gerrits van Duyn"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18004","1684","1758","Abraham Lucas Effemans"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18009","1657","http://www.vondel.humanities.uva.nl/ecartico/persons/18009#deathdate","Caspar van Elburg"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18021","1654","http://www.vondel.humanities.uva.nl/ecartico/persons/18021#deathdate","Catrina van Erpenbeck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18028","1655","http://www.vondel.humanities.uva.nl/ecartico/persons/18028#deathdate","Anna Nathaniels Evans"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18034","1666","http://www.vondel.humanities.uva.nl/ecartico/persons/18034#deathdate","Susanna van der Eycke"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18048","1659","1721-03-24","Johannes Willem Fent"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18070","1672","http://www.vondel.humanities.uva.nl/ecartico/persons/18070#deathdate","Pieter Frans Fonteyn"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18075","1685-03-20","http://www.vondel.humanities.uva.nl/ecartico/persons/18075#deathdate","Jonas Fouquet"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18077","1681-12-05","http://www.vondel.humanities.uva.nl/ecartico/persons/18077#deathdate","Pierre Fouquet"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18082","1680","http://www.vondel.humanities.uva.nl/ecartico/persons/18082#deathdate","Debora Franke"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18092","1680","http://www.vondel.humanities.uva.nl/ecartico/persons/18092#deathdate","Nicolaas Gallois"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18102","1692","1740","Johannes Everts Gasthoven"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18103","1696","1774","Johannes Andries Gastmans"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18125","1655","http://www.vondel.humanities.uva.nl/ecartico/persons/18125#deathdate","Johannes Hendricks de Geus"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18156","1661","http://www.vondel.humanities.uva.nl/ecartico/persons/18156#deathdate","Arnoldus de Graeff"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18163","1661-05-16","1732-05-14","Hendrick Graeuwhart de jonge"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18189","1664","1727","Anthony Grill"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18197","1664","http://www.vondel.humanities.uva.nl/ecartico/persons/18197#deathdate","Nicolaas Groen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18203","1690","1748","Jacobus Jurriaans Groenewout"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18213","1668","http://www.vondel.humanities.uva.nl/ecartico/persons/18213#deathdate","Gerrit Grull"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18257","1696","http://www.vondel.humanities.uva.nl/ecartico/persons/18257#deathdate","Jacoba Jacobs Hardie"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18282","1694","http://www.vondel.humanities.uva.nl/ecartico/persons/18282#deathdate","Catrina Hasselman"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18283","1652-05-12","http://www.vondel.humanities.uva.nl/ecartico/persons/18283#deathdate","Hendrik van Hasselt"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18284","1676-10-25","http://www.vondel.humanities.uva.nl/ecartico/persons/18284#deathdate","Jacobus van Hasselt"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18313","1656-12-03","1706-05-04","Jacob Helt"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18344","1664","http://www.vondel.humanities.uva.nl/ecartico/persons/18344#deathdate","Gerrit Heyens"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18348","1682","http://www.vondel.humanities.uva.nl/ecartico/persons/18348#deathdate","Bartholomeus van Heyningen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18350","1666","http://www.vondel.humanities.uva.nl/ecartico/persons/18350#deathdate","Catharina Hiddinck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18357","1697","1767","Lambertus Phillipus de Hoedt"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18364","1662","http://www.vondel.humanities.uva.nl/ecartico/persons/18364#deathdate","Johannes de Hoest"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18393","1656-11-29","http://www.vondel.humanities.uva.nl/ecartico/persons/18393#deathdate","Hendrik Jans de Hondt"
"http://www.vondel.humanities.uva.nl/ecartico/persons/184","1680-11-22","1736","Angelus de Coster"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18404","1655","http://www.vondel.humanities.uva.nl/ecartico/persons/18404#deathdate","Joris Hooghvelt"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18409","1694","1761","Jacob Beernts van der Hoop"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18416","1662","http://www.vondel.humanities.uva.nl/ecartico/persons/18416#deathdate","Wijna Isaacs van Hoorn"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18417","1657","http://www.vondel.humanities.uva.nl/ecartico/persons/18417#deathdate","Anthoni van Hoorn"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18429","1683","http://www.vondel.humanities.uva.nl/ecartico/persons/18429#deathdate","Jean Housel"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18456","1665","http://www.vondel.humanities.uva.nl/ecartico/persons/18456#deathdate","Gerrit Hulk"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18469","1677","http://www.vondel.humanities.uva.nl/ecartico/persons/18469#deathdate","Jacobus van Iperen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18478","1658","http://www.vondel.humanities.uva.nl/ecartico/persons/18478#deathdate","Nicolaes Jochems Jakel"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18488","1669-10-22","http://www.vondel.humanities.uva.nl/ecartico/persons/18488#deathdate","Gerrit Jonckheer"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18495","1656","http://www.vondel.humanities.uva.nl/ecartico/persons/18495#deathdate","Carel de Jongh"
